measurement_ID,plate_ID,timepoint,wavelength,well,value_ID,well_type,Compound,Concentration,OD
gradient_634,gradient,T1,634,E12,gradient_634.E12,Control,DMSO,5,0.3213
gradient_634,gradient,T1,634,E13,gradient_634.E13,Control,DMSO,5,0.2997
gradient_634,gradient,T1,634,E14,gradient_634.E14,Control,DMSO,5,0.1606
gradient_634,gradient,T1,634,E15,gradient_634.E15,Control,DMSO,5,0.1647
gradient_634,gradient,T1,634,E16,gradient_634.E16,Experimental,BICUCULLINE (+),5,0.2201
gradient_634,gradient,T1,634,E17,gradient_634.E17,Experimental,PUERARIN,5,0.2782
gradient_634,gradient,T1,634,E18,gradient_634.E18,Control,DMSO,5,0.1778
gradient_634,gradient,T1,634,E19,gradient_634.E19,Control,DMSO,5,0.239
gradient_634,gradient,T1,634,E20,gradient_634.E20,Control,DMSO,5,0.3141
gradient_634,gradient,T1,634,E21,gradient_634.E21,Control,DMSO,5,0.2099
gradient_634,gradient,T1,634,E22,gradient_634.E22,Control,DMSO,5,0.1559
gradient_634,gradient,T1,634,E23,gradient_634.E23,Control,DMSO,5,0.3659
gradient_634,gradient,T1,634,E24,gradient_634.E24,NA,NA,NA,0.2027
gradient_634,gradient,T1,634,F01,gradient_634.F01,NA,NA,NA,0.3078
gradient_634,gradient,T1,634,F02,gradient_634.F02,Control,DMSO,5,0.3135
gradient_634,gradient,T1,634,F03,gradient_634.F03,Control,DMSO,5,0.2655
gradient_634,gradient,T1,634,F04,gradient_634.F04,Experimental,Disulfiram,1.66666666666667,0.1143
gradient_634,gradient,T1,634,F05,gradient_634.F05,Control,DMSO,5,0.4446
gradient_634,gradient,T1,634,F06,gradient_634.F06,Control,DMSO,5,0.4824
gradient_634,gradient,T1,634,F07,gradient_634.F07,Control,DMSO,5,0.3814
gradient_634,gradient,T1,634,F08,gradient_634.F08,Control,DMSO,5,0.5483
gradient_634,gradient,T1,634,F09,gradient_634.F09,Experimental,Pifithrin-mu,1.66666666666667,0.3316
gradient_634,gradient,T1,634,F10,gradient_634.F10,Control,DMSO,5,0.3615
gradient_634,gradient,T1,634,F11,gradient_634.F11,Experimental,Hydrastinine hydrochloride,5,0.4909
gradient_634,gradient,T1,634,F12,gradient_634.F12,Control,DMSO,5,0.327
gradient_634,gradient,T1,634,F13,gradient_634.F13,Control,DMSO,5,0.3328
gradient_634,gradient,T1,634,F14,gradient_634.F14,Control,DMSO,5,0.4317
gradient_634,gradient,T1,634,F15,gradient_634.F15,Experimental,NAFCILLIN SODIUM,3.33333333333333,0.2796
gradient_634,gradient,T1,634,F16,gradient_634.F16,Control,DMSO,5,0.4723
gradient_634,gradient,T1,634,F17,gradient_634.F17,Control,DMSO,5,0.3547
gradient_634,gradient,T1,634,F18,gradient_634.F18,Control,DMSO,5,0.3379
gradient_634,gradient,T1,634,F19,gradient_634.F19,Control,DMSO,5,0.3355
gradient_634,gradient,T1,634,F20,gradient_634.F20,Control,DMSO,5,0.3085
gradient_634,gradient,T1,634,F21,gradient_634.F21,Experimental,BEPHENIUM HYDROXYNAPTHOATE,6.66666666666667,0.3434
gradient_634,gradient,T1,634,F22,gradient_634.F22,Experimental,DL-alpha-Methyl-p-tyrosine,3.33333333333333,0.2023
gradient_634,gradient,T1,634,F23,gradient_634.F23,Control,DMSO,5,0.228
gradient_634,gradient,T1,634,F24,gradient_634.F24,NA,NA,NA,0.1962
gradient_634,gradient,T1,634,G01,gradient_634.G01,NA,NA,NA,0.2048
gradient_634,gradient,T1,634,G02,gradient_634.G02,Control,DMSO,5,0.2462
gradient_634,gradient,T1,634,G03,gradient_634.G03,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,6.66666666666667,0.1886
gradient_634,gradient,T1,634,G04,gradient_634.G04,Control,DMSO,5,0.6186
gradient_634,gradient,T1,634,G05,gradient_634.G05,Control,DMSO,5,0.3111
gradient_634,gradient,T1,634,G06,gradient_634.G06,Control,DMSO,5,0.367
gradient_634,gradient,T1,634,G07,gradient_634.G07,Control,DMSO,5,0.1674
gradient_634,gradient,T1,634,G08,gradient_634.G08,Control,DMSO,5,0.3259
gradient_634,gradient,T1,634,G09,gradient_634.G09,Control,DMSO,5,0.2576
gradient_634,gradient,T1,634,G10,gradient_634.G10,Experimental,GENTIAN VIOLET,5,0.0971
gradient_634,gradient,T1,634,G11,gradient_634.G11,Control,DMSO,5,0.2767
gradient_634,gradient,T1,634,G12,gradient_634.G12,Control,DMSO,5,0.2789
gradient_634,gradient,T1,634,G13,gradient_634.G13,Experimental,COUMOPHOS,1.66666666666667,0.4105
gradient_634,gradient,T1,634,G14,gradient_634.G14,Control,DMSO,5,0.1822
gradient_634,gradient,T1,634,G15,gradient_634.G15,Experimental,BICUCULLINE(-) METHIODIDE,3.33333333333333,0.2253
gradient_634,gradient,T1,634,G16,gradient_634.G16,Control,DMSO,5,0.2765
gradient_634,gradient,T1,634,G17,gradient_634.G17,Control,DMSO,5,0.3822
gradient_634,gradient,T1,634,G18,gradient_634.G18,Experimental,BEPHENIUM HYDROXYNAPTHOATE,1.66666666666667,0.3043
gradient_634,gradient,T1,634,G19,gradient_634.G19,Control,DMSO,5,0.3292
gradient_634,gradient,T1,634,G20,gradient_634.G20,Control,DMSO,5,0.3978
gradient_634,gradient,T1,634,G21,gradient_634.G21,Control,DMSO,5,0.3439
gradient_634,gradient,T1,634,G22,gradient_634.G22,Experimental,PHENYLMERCURIC ACETATE,6.66666666666667,0.0509
gradient_634,gradient,T1,634,G23,gradient_634.G23,Control,DMSO,5,0.3015
gradient_634,gradient,T1,634,G24,gradient_634.G24,NA,NA,NA,0.248
gradient_634,gradient,T1,634,H01,gradient_634.H01,NA,NA,NA,0.2488
gradient_634,gradient,T1,634,H02,gradient_634.H02,Control,DMSO,5,0.2666
gradient_634,gradient,T1,634,H03,gradient_634.H03,Control,DMSO,5,0.2794
gradient_634,gradient,T1,634,H04,gradient_634.H04,Control,DMSO,5,0.5459
gradient_634,gradient,T1,634,H05,gradient_634.H05,Control,DMSO,5,0.5865
gradient_634,gradient,T1,634,H06,gradient_634.H06,Control,DMSO,5,0.292
gradient_634,gradient,T1,634,H07,gradient_634.H07,Control,DMSO,5,0.497
gradient_634,gradient,T1,634,H08,gradient_634.H08,Control,DMSO,5,0.3291
gradient_634,gradient,T1,634,H09,gradient_634.H09,Control,DMSO,5,0.4158
gradient_634,gradient,T1,634,H10,gradient_634.H10,Experimental,Hymecromone,1.66666666666667,0.3855
gradient_634,gradient,T1,634,H11,gradient_634.H11,Control,DMSO,5,0.3655
gradient_634,gradient,T1,634,H12,gradient_634.H12,Experimental,BICUCULLINE(-) METHIODIDE,1.66666666666667,0.376
gradient_634,gradient,T1,634,H13,gradient_634.H13,Control,DMSO,5,0.3032
gradient_634,gradient,T1,634,H14,gradient_634.H14,Control,DMSO,5,0.4631
gradient_634,gradient,T1,634,H15,gradient_634.H15,Control,DMSO,5,0.3803
gradient_634,gradient,T1,634,H16,gradient_634.H16,Experimental,Hymecromone,5,0.5219
gradient_634,gradient,T1,634,H17,gradient_634.H17,Experimental,Gliotoxin,5,0.0699
gradient_634,gradient,T1,634,H18,gradient_634.H18,Control,DMSO,5,0.4373
gradient_634,gradient,T1,634,H19,gradient_634.H19,Control,DMSO,5,0.7048
gradient_634,gradient,T1,634,H20,gradient_634.H20,Control,DMSO,5,0.4609
gradient_634,gradient,T1,634,H21,gradient_634.H21,Control,DMSO,5,0.3706
gradient_634,gradient,T1,634,H22,gradient_634.H22,Experimental,BICUCULLINE(-) METHIODIDE,5,0.1207
gradient_634,gradient,T1,634,H23,gradient_634.H23,Experimental,RIBOFLAVIN,3.33333333333333,0.1771
gradient_634,gradient,T1,634,H24,gradient_634.H24,NA,NA,NA,0.2303
gradient_634,gradient,T1,634,I01,gradient_634.I01,NA,NA,NA,0.2499
gradient_634,gradient,T1,634,I02,gradient_634.I02,Experimental,DL-alpha-Methyl-p-tyrosine,1.66666666666667,0.2425
gradient_634,gradient,T1,634,I03,gradient_634.I03,Experimental,DL-alpha-Methyl-p-tyrosine,5,0.3128
gradient_634,gradient,T1,634,I04,gradient_634.I04,Control,DMSO,5,0.2827
gradient_634,gradient,T1,634,I05,gradient_634.I05,Control,DMSO,5,0.6173
gradient_634,gradient,T1,634,I06,gradient_634.I06,Control,DMSO,5,0.2648
gradient_634,gradient,T1,634,I07,gradient_634.I07,Experimental,BICUCULLINE (+),6.66666666666667,0.2787
gradient_634,gradient,T1,634,I08,gradient_634.I08,Experimental,Disulfiram,6.66666666666667,0.0788
gradient_634,gradient,T1,634,I09,gradient_634.I09,Control,DMSO,5,0.2696
gradient_634,gradient,T1,634,I10,gradient_634.I10,Control,DMSO,5,0.2868
gradient_634,gradient,T1,634,I11,gradient_634.I11,Control,DMSO,5,0.2717
gradient_634,gradient,T1,634,I12,gradient_634.I12,Experimental,Bicuculline (+),6.66666666666667,0.1876
gradient_634,gradient,T1,634,I13,gradient_634.I13,Experimental,PUERARIN,6.66666666666667,0.4368
gradient_634,gradient,T1,634,I14,gradient_634.I14,Experimental,GOSSYPETIN,5,0.37
gradient_634,gradient,T1,634,I15,gradient_634.I15,Experimental,Pifithrin-mu,3.33333333333333,0.2252
gradient_634,gradient,T1,634,I16,gradient_634.I16,Control,DMSO,5,0.2968
gradient_634,gradient,T1,634,I17,gradient_634.I17,Control,DMSO,5,0.2374
gradient_634,gradient,T1,634,I18,gradient_634.I18,Experimental,Pifithrin-mu,5,0.156
gradient_634,gradient,T1,634,I19,gradient_634.I19,Experimental,GENTIAN VIOLET,3.33333333333333,0.0937
gradient_634,gradient,T1,634,I20,gradient_634.I20,Experimental,PUERARIN,1.66666666666667,0.5161
gradient_634,gradient,T1,634,I21,gradient_634.I21,Experimental,RIBOFLAVIN,5,0.2052
gradient_634,gradient,T1,634,I22,gradient_634.I22,Experimental,GOSSYPETIN,1.66666666666667,0.3002
gradient_634,gradient,T1,634,I23,gradient_634.I23,Control,DMSO,5,0.3322
gradient_634,gradient,T1,634,I24,gradient_634.I24,NA,NA,NA,0.2422
gradient_634,gradient,T1,634,J01,gradient_634.J01,NA,NA,NA,0.2296
gradient_634,gradient,T1,634,J02,gradient_634.J02,Control,DMSO,5,0.2199
gradient_634,gradient,T1,634,J03,gradient_634.J03,Control,DMSO,5,0.2243
gradient_634,gradient,T1,634,J04,gradient_634.J04,Control,DMSO,5,0.2803
gradient_634,gradient,T1,634,J05,gradient_634.J05,Control,DMSO,5,0.2779
gradient_634,gradient,T1,634,J06,gradient_634.J06,Control,DMSO,5,0.627
gradient_634,gradient,T1,634,J07,gradient_634.J07,Control,DMSO,5,0.3925
gradient_634,gradient,T1,634,J08,gradient_634.J08,Control,DMSO,5,0.2544
gradient_634,gradient,T1,634,J09,gradient_634.J09,Experimental,IRIDIN,5,0.2824
gradient_634,gradient,T1,634,J10,gradient_634.J10,Control,DMSO,5,0.3895
gradient_634,gradient,T1,634,J11,gradient_634.J11,Control,DMSO,5,0.5041
gradient_634,gradient,T1,634,J12,gradient_634.J12,Control,DMSO,5,0.4893
gradient_634,gradient,T1,634,J13,gradient_634.J13,Control,DMSO,5,0.4887
gradient_634,gradient,T1,634,J14,gradient_634.J14,Control,DMSO,5,0.4946
gradient_634,gradient,T1,634,J15,gradient_634.J15,Experimental,Riboflavine,6.66666666666667,0.1847
gradient_634,gradient,T1,634,J16,gradient_634.J16,Experimental,PUERARIN,3.33333333333333,0.463
gradient_634,gradient,T1,634,J17,gradient_634.J17,Experimental,Hymecromone,3.33333333333333,0.6025
gradient_634,gradient,T1,634,J18,gradient_634.J18,Experimental,Tunicamycin B,1.66666666666667,0.1035
gradient_634,gradient,T1,634,J19,gradient_634.J19,Control,DMSO,5,0.2417
gradient_634,gradient,T1,634,J20,gradient_634.J20,Control,DMSO,5,0.5923
gradient_634,gradient,T1,634,J21,gradient_634.J21,Control,DMSO,5,0.5433
gradient_634,gradient,T1,634,J22,gradient_634.J22,Control,DMSO,5,0.2369
gradient_634,gradient,T1,634,J23,gradient_634.J23,Control,DMSO,5,0.297
gradient_634,gradient,T1,634,J24,gradient_634.J24,NA,NA,NA,0.2575
gradient_634,gradient,T1,634,K01,gradient_634.K01,NA,NA,NA,0.2473
gradient_634,gradient,T1,634,K02,gradient_634.K02,Experimental,THIMEROSAL,6.66666666666667,0.0424
gradient_634,gradient,T1,634,K03,gradient_634.K03,Experimental,GENTIAN VIOLET,6.66666666666667,0.1125
gradient_634,gradient,T1,634,K04,gradient_634.K04,Experimental,HYDRASTININE HYDROCHLORIDE,3.33333333333333,0.3844
gradient_634,gradient,T1,634,K05,gradient_634.K05,Control,DMSO,5,0.5023
gradient_634,gradient,T1,634,K06,gradient_634.K06,Control,DMSO,5,0.4805
gradient_634,gradient,T1,634,K07,gradient_634.K07,Experimental,BEPHENIUM HYDROXYNAPTHOATE,3.33333333333333,0.3186
gradient_634,gradient,T1,634,K08,gradient_634.K08,Control,DMSO,5,0.3744
gradient_634,gradient,T1,634,K09,gradient_634.K09,Control,DMSO,5,0.5394
gradient_634,gradient,T1,634,K10,gradient_634.K10,Control,DMSO,5,0.2254
gradient_634,gradient,T1,634,K11,gradient_634.K11,Experimental,HYDRASTININE HYDROCHLORIDE,5,0.1906
gradient_634,gradient,T1,634,K12,gradient_634.K12,Control,DMSO,5,0.2478
gradient_634,gradient,T1,634,K13,gradient_634.K13,Experimental,NAFCILLIN SODIUM,1.66666666666667,0.1801
gradient_634,gradient,T1,634,K14,gradient_634.K14,Control,DMSO,5,0.241
gradient_634,gradient,T1,634,K15,gradient_634.K15,Control,DMSO,5,0.3021
gradient_634,gradient,T1,634,K16,gradient_634.K16,Experimental,PHENYLMERCURIC ACETATE,3.33333333333333,0.0675
gradient_634,gradient,T1,634,K17,gradient_634.K17,Experimental,Gliotoxin,3.33333333333333,0.0631
gradient_634,gradient,T1,634,K18,gradient_634.K18,Control,DMSO,5,0.2895
gradient_634,gradient,T1,634,K19,gradient_634.K19,Control,DMSO,5,0.2747
gradient_634,gradient,T1,634,K20,gradient_634.K20,Control,DMSO,5,0.3891
gradient_634,gradient,T1,634,K21,gradient_634.K21,Control,DMSO,5,0.2906
gradient_634,gradient,T1,634,K22,gradient_634.K22,Control,DMSO,5,0.3563
gradient_634,gradient,T1,634,K23,gradient_634.K23,Experimental,Tetraethylthiuram disulfide,1.66666666666667,0.1219
gradient_634,gradient,T1,634,K24,gradient_634.K24,NA,NA,NA,0.2634
gradient_634,gradient,T1,634,L01,gradient_634.L01,NA,NA,NA,0.2163
gradient_634,gradient,T1,634,L02,gradient_634.L02,Experimental,Hydrastinine hydrochloride,6.66666666666667,0.2108
gradient_634,gradient,T1,634,L03,gradient_634.L03,Control,DMSO,5,0.3226
gradient_634,gradient,T1,634,L04,gradient_634.L04,Control,DMSO,5,0.3415
gradient_634,gradient,T1,634,L05,gradient_634.L05,Control,DMSO,5,0.3689
gradient_634,gradient,T1,634,L06,gradient_634.L06,Control,DMSO,5,0.5368
gradient_634,gradient,T1,634,L07,gradient_634.L07,Control,DMSO,5,0.3235
gradient_634,gradient,T1,634,L08,gradient_634.L08,Control,DMSO,5,0.4393
gradient_634,gradient,T1,634,L09,gradient_634.L09,Control,DMSO,5,0.3258
gradient_634,gradient,T1,634,L10,gradient_634.L10,Experimental,WB 64,3.33333333333333,0.2887
gradient_634,gradient,T1,634,L11,gradient_634.L11,Control,DMSO,5,0.5172
gradient_634,gradient,T1,634,L12,gradient_634.L12,Control,DMSO,5,0.4474
gradient_634,gradient,T1,634,L13,gradient_634.L13,Experimental,BEPHENIUM HYDROXYNAPTHOATE,5,0.5004
gradient_634,gradient,T1,634,L14,gradient_634.L14,Experimental,BICUCULLINE(-) METHIODIDE,6.66666666666667,0.2614
gradient_634,gradient,T1,634,L15,gradient_634.L15,Experimental,Riboflavine,1.66666666666667,0.4763
gradient_634,gradient,T1,634,L16,gradient_634.L16,Control,DMSO,5,0.3924
gradient_634,gradient,T1,634,L17,gradient_634.L17,Experimental,THIMEROSAL,3.33333333333333,0.0766
gradient_634,gradient,T1,634,L18,gradient_634.L18,Control,DMSO,5,0.3753
gradient_634,gradient,T1,634,L19,gradient_634.L19,Control,DMSO,5,0.5089
gradient_634,gradient,T1,634,L20,gradient_634.L20,Control,DMSO,5,0.4568
gradient_634,gradient,T1,634,L21,gradient_634.L21,Control,DMSO,5,0.5441
gradient_634,gradient,T1,634,L22,gradient_634.L22,Control,DMSO,5,0.3157
gradient_634,gradient,T1,634,L23,gradient_634.L23,Experimental,WB 64,1.66666666666667,0.2453
gradient_634,gradient,T1,634,L24,gradient_634.L24,NA,NA,NA,0.1803
gradient_634,gradient,T1,634,M01,gradient_634.M01,NA,NA,NA,0.1789
gradient_634,gradient,T1,634,M02,gradient_634.M02,Control,DMSO,5,0.1675
gradient_634,gradient,T1,634,M03,gradient_634.M03,Control,DMSO,5,0.2358
gradient_634,gradient,T1,634,M04,gradient_634.M04,Control,DMSO,5,0.2609
gradient_634,gradient,T1,634,M05,gradient_634.M05,Control,DMSO,5,0.26
gradient_634,gradient,T1,634,M06,gradient_634.M06,Control,DMSO,5,0.1912
gradient_634,gradient,T1,634,M07,gradient_634.M07,Experimental,RIBOFLAVIN,6.66666666666667,0.0635
gradient_634,gradient,T1,634,M08,gradient_634.M08,Control,DMSO,5,0.3347
gradient_634,gradient,T1,634,M09,gradient_634.M09,Control,DMSO,5,0.1816
gradient_634,gradient,T1,634,M10,gradient_634.M10,Control,DMSO,5,0.2263
gradient_634,gradient,T1,634,M11,gradient_634.M11,Control,DMSO,5,0.2089
gradient_634,gradient,T1,634,M12,gradient_634.M12,Control,DMSO,5,0.3106
gradient_634,gradient,T1,634,M13,gradient_634.M13,Control,DMSO,5,0.3738
gradient_634,gradient,T1,634,M14,gradient_634.M14,Experimental,Hydrastinine hydrochloride,3.33333333333333,0.3746
gradient_634,gradient,T1,634,M15,gradient_634.M15,Experimental,COUMOPHOS,6.66666666666667,0.2661
gradient_634,gradient,T1,634,M16,gradient_634.M16,Control,DMSO,5,0.4009
gradient_634,gradient,T1,634,M17,gradient_634.M17,Experimental,Bicuculline (+),1.66666666666667,0.3941
gradient_634,gradient,T1,634,M18,gradient_634.M18,Control,DMSO,5,0.2893
gradient_634,gradient,T1,634,M19,gradient_634.M19,Control,DMSO,5,0.2264
gradient_634,gradient,T1,634,M20,gradient_634.M20,Control,DMSO,5,0.3541
gradient_634,gradient,T1,634,M21,gradient_634.M21,Experimental,THIMEROSAL,1.66666666666667,0.0528
gradient_634,gradient,T1,634,M22,gradient_634.M22,Experimental,Remerine HCl,6.66666666666667,0.093
gradient_634,gradient,T1,634,M23,gradient_634.M23,Control,DMSO,5,0.2623
gradient_634,gradient,T1,634,M24,gradient_634.M24,NA,NA,NA,0.2729
gradient_634,gradient,T1,634,N01,gradient_634.N01,NA,NA,NA,0.1636
gradient_634,gradient,T1,634,N02,gradient_634.N02,Experimental,Tunicamycin B,5,0.0646
gradient_634,gradient,T1,634,N03,gradient_634.N03,Experimental,Bicuculline (+),5,0.2257
gradient_634,gradient,T1,634,N04,gradient_634.N04,Control,DMSO,5,0.2043
gradient_634,gradient,T1,634,N05,gradient_634.N05,Experimental,IRIDIN,1.66666666666667,0.4783
gradient_634,gradient,T1,634,N06,gradient_634.N06,Control,DMSO,5,0.2092
gradient_634,gradient,T1,634,N07,gradient_634.N07,Experimental,Tunicamycin B,6.66666666666667,0.0748
gradient_634,gradient,T1,634,N08,gradient_634.N08,Control,DMSO,5,0.4701
gradient_634,gradient,T1,634,N09,gradient_634.N09,Control,DMSO,5,0.2824
gradient_634,gradient,T1,634,N10,gradient_634.N10,Experimental,GENTIAN VIOLET,1.66666666666667,0.1472
gradient_634,gradient,T1,634,N11,gradient_634.N11,Experimental,DL-alpha-Methyl-p-tyrosine,6.66666666666667,0.3429
gradient_634,gradient,T1,634,N12,gradient_634.N12,Control,DMSO,5,0.2477
gradient_634,gradient,T1,634,N13,gradient_634.N13,Control,DMSO,5,0.5314
gradient_634,gradient,T1,634,N14,gradient_634.N14,Experimental,THIMEROSAL,5,0.0502
gradient_634,gradient,T1,634,N15,gradient_634.N15,Control,DMSO,5,0.3334
gradient_634,gradient,T1,634,N16,gradient_634.N16,Control,DMSO,5,0.3425
gradient_634,gradient,T1,634,N17,gradient_634.N17,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,5,0.1922
gradient_634,gradient,T1,634,N18,gradient_634.N18,Control,DMSO,5,0.2998
gradient_634,gradient,T1,634,N19,gradient_634.N19,Control,DMSO,5,0.3092
gradient_634,gradient,T1,634,N20,gradient_634.N20,Experimental,Remerine HCl,3.33333333333333,0.2019
gradient_634,gradient,T1,634,N21,gradient_634.N21,Control,DMSO,5,0.4655
gradient_634,gradient,T1,634,N22,gradient_634.N22,Control,DMSO,5,0.2245
gradient_634,gradient,T1,634,N23,gradient_634.N23,Control,DMSO,5,0.2487
gradient_634,gradient,T1,634,N24,gradient_634.N24,NA,NA,NA,0.252
gradient_634,gradient,T1,634,O01,gradient_634.O01,NA,NA,NA,0.1417
gradient_634,gradient,T1,634,O02,gradient_634.O02,Control,DMSO,5,0.1501
gradient_634,gradient,T1,634,O03,gradient_634.O03,Experimental,COUMOPHOS,3.33333333333333,0.1132
gradient_634,gradient,T1,634,O04,gradient_634.O04,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,1.66666666666667,0.1521
gradient_634,gradient,T1,634,O05,gradient_634.O05,Control,DMSO,5,0.1536
gradient_634,gradient,T1,634,O06,gradient_634.O06,Control,DMSO,5,0.2499
gradient_634,gradient,T1,634,O07,gradient_634.O07,Experimental,BICUCULLINE (+),3.33333333333333,0.2047
gradient_634,gradient,T1,634,O08,gradient_634.O08,Experimental,Disulfiram,3.33333333333333,0.0742
gradient_634,gradient,T1,634,O09,gradient_634.O09,Control,DMSO,5,0.3092
gradient_634,gradient,T1,634,O10,gradient_634.O10,Control,DMSO,5,0.2036
gradient_634,gradient,T1,634,O11,gradient_634.O11,Control,DMSO,5,0.247
gradient_634,gradient,T1,634,O12,gradient_634.O12,Experimental,Disulfiram,5,0.0613
gradient_634,gradient,T1,634,O13,gradient_634.O13,Control,DMSO,5,0.273
gradient_634,gradient,T1,634,O14,gradient_634.O14,Control,DMSO,5,0.2275
gradient_634,gradient,T1,634,O15,gradient_634.O15,Control,DMSO,5,0.3161
gradient_634,gradient,T1,634,O16,gradient_634.O16,Control,DMSO,5,0.2836
gradient_634,gradient,T1,634,O17,gradient_634.O17,Control,DMSO,5,0.236
gradient_634,gradient,T1,634,O18,gradient_634.O18,Experimental,RIBOFLAVIN,1.66666666666667,0.2273
gradient_634,gradient,T1,634,O19,gradient_634.O19,Control,DMSO,5,0.215
gradient_634,gradient,T1,634,O20,gradient_634.O20,Experimental,IRIDIN,6.66666666666667,0.2364
gradient_634,gradient,T1,634,O21,gradient_634.O21,Control,DMSO,5,0.2367
gradient_634,gradient,T1,634,O22,gradient_634.O22,Control,DMSO,5,0.2229
gradient_634,gradient,T1,634,O23,gradient_634.O23,Experimental,IRIDIN,3.33333333333333,0.166
gradient_634,gradient,T1,634,O24,gradient_634.O24,NA,NA,NA,0.2193
gradient_634,gradient,T1,634,P01,gradient_634.P01,NA,NA,NA,0.1471
gradient_634,gradient,T1,634,P02,gradient_634.P02,NA,NA,NA,0.1535
gradient_634,gradient,T1,634,P03,gradient_634.P03,NA,NA,NA,0.1493
gradient_634,gradient,T1,634,P04,gradient_634.P04,NA,NA,NA,0.2238
gradient_634,gradient,T1,634,P05,gradient_634.P05,NA,NA,NA,0.1934
gradient_634,gradient,T1,634,P06,gradient_634.P06,NA,NA,NA,0.1747
gradient_634,gradient,T1,634,P07,gradient_634.P07,NA,NA,NA,0.188
gradient_634,gradient,T1,634,P08,gradient_634.P08,NA,NA,NA,0.2862
gradient_634,gradient,T1,634,P09,gradient_634.P09,NA,NA,NA,0.3035
gradient_634,gradient,T1,634,P10,gradient_634.P10,NA,NA,NA,0.2497
gradient_634,gradient,T1,634,P11,gradient_634.P11,NA,NA,NA,0.2127
gradient_634,gradient,T1,634,P12,gradient_634.P12,NA,NA,NA,0.2214
